Pack,Product Name,Mother Pack,Lead Pack,Brand,CAT,BU,CS,Grw Wgt,Net Wgt,DM3,Product_Code
12309245,KIT KAT 2F Mini duo 32(36x12.8g)IN,KIT KAT 2F Mini Duo 12.8g,12309245,IN C&C : Kitkat,CHOCOLATE,F&B,1152.0,18.0,14.746,64.584,12309245
12359423,KIT KAT 2F Mini Duo 32(36x12.8g) N1 IN,KIT KAT 2F Mini Duo 12.8g,12309245,IN C&C : Kitkat,CHOCOLATE,F&B,1152.0,18.0,14.746,64.584,12359423
12363531,KIT KAT 2F Mini Duo Strw 32(36x12.8g) IN,KIT KAT 2F Mini Duo 12.8g,12309245,IN C&C : Kitkat,CHOCOLATE,F&B,1152.0,18.0,14.746,64.584,12363531
12398838,KIT KAT 2F MiniDuo Cookie 32(36x13.2g)IN,KIT KAT 2F Mini Duo 12.8g,12309245,IN C&C : Kitkat,CHOCOLATE,F&B,1152.0,19.54,15.206,62.534,12398838
12329727,KITKAT 2F Mini Duo Coffee 32(36x12.8g)IN,KIT KAT 2F Mini Duo Coffee 12.8g,12329727,IN C&C : Kitkat,CHOCOLATE,F&B,1152.0,18.0,14.746,64.584,12329727
12321448,KIT KAT 2F Mini Gift Pack (42X230.4g)IN,KIT KAT 2F Mini Gift Pack 23.4g,12321448,IN C&C : Kitkat,CHOCOLATE,F&B,42.0,18.5,9.677,128.247,12321448
12284403,KIT KAT 2F Mini JAR16(50x12.8g) PR1Un IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,800.0,12.9,10.24,75.411,12284403
12349716,KIT KAT 2F Mini 16(50x12.8g) Pr Contr IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,800.0,11.95,10.24,57.868,12349716
12364130,KITKAT 2F Mini JAR 16(50x13.2g) PR1Un IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,800.0,13.2,10.56,75.411,12364130
12366613,KIT KAT 2F Mini JAR 16(50x13.2g)PR 1U IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,800.0,13.3,10.56,75.411,12366613
12396018,KIT KAT 2FMini Jar6(60x18.5g) PR40%Ex IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,360.0,9.05,6.66,52.273,12396018
12607846,KIT KAT 2F MINI Jar 6((58+2)x11.9g)Fr IN,KIT KAT 2F Mini Jar 13.2g,12284403,IN C&C : Kitkat,CHOCOLATE,F&B,360.0,5.882,4.284,29.881,12607846
12209476,KIT KAT 1F Pouch Pk 64x129g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,10.37,8.256,41.468,12209476
12262014,KIT KAT Pch 10X2F Mini (64x128g) N1 IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,10.3,8.192,63.24,12262014
12287773,KIT KAT Pouch2FMini64(10x12.8g)PR9+1 IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,10.3,8.192,63.24,12287773
12349792,KIT KAT Pch 10X2F Mini (72x128g) IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.4,9.216,58.247,12349792
12366585,KIT KAT Pouch 10x2F(72x132g) IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,11.3,9.504,58.247,12366585
12371683,KIT KAT 10X2F Mini(72x132g) PR Travel IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.8,9.504,58.247,12371683
12392062,KIT KAT 10x2F Mini Celebreak (72x132g)IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.4,9.504,58.247,12392062
12414505,KIT KAT 7x2F Sharebag (72x126g) IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.94,9.072,56.31,12414505
12478027,KIT KAT 7x2F Sharebag 64x119g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,10.03,7.616,75.52,12478027
12521425,KIT KAT 7x2F Sharebag 72x126g N1 IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.94,9.072,56.31,12521425
12531626,KIT KAT 8x2F Sharebag 72x123.2g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,72.0,10.79,8.87,59.168,12531626
12572618,KIT KAT 9x2F Sbg 64x138.6g PR 1U Fr IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,10.904,8.87,75.52,12572618
12576659,KIT KAT 8x2F Sharebag 64x123.2g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,9.415,7.885,75.52,12576659
12581836,KIT KAT 18x1F Sharebag 64x126g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,12.112,8.064,75.52,12581836
12608316,KIT KAT 17x1F Sharebag 64x125.8g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,12.112,8.051,75.52,12608316
12618994,KIT KAT 16x1F Sharebag 64x118.4g IN,KIT KAT 2F Mini Sharebag 12.8g,12349792,IN C&C : Kitkat,CHOCOLATE,F&B,64.0,11.078,7.578,75.52,12618994
12581837,KIT KAT 2F STRAWBERRY 24(30x18.5g) IN,KIT KAT 2F Straw 18.5g,12581837,IN C&C : Kitkat,CHOCOLATE,F&B,720.0,16.477,13.32,52.295,12581837
12403530,KIT KAT 2x3F 18(12x(2x28.3g)) IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,15.3,12.226,41.847,12403530
12414486,KIT KAT 2X3F 18(12x(2x27.5g)) IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,15.0,11.88,41.847,12414486
12431043,KIT KAT 2x3F 18(12x(2x27.5g)) Love IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,15.0,11.88,46.291,12431043
12437275,KIT KAT 2x3F 18(12x(2x27.5g)) Trvl IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,14.8,11.88,41.847,12437275
12501294,KIT KAT 2x3F 18(12x(2x27.5g)) N1 IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,14.73,11.88,41.847,12501294
12501472,KIT KAT 2x3F 18(12x(2x27.5g))PS5 PromoIN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,216.0,14.73,11.88,41.847,12501472
12532962,KIT KAT 2x3F 18(14x(2x28.5g)) IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.557,14.364,41.847,12532962
12537707,KIT KAT 2x3F 18(14x(2x28.5g)) NETFLIX IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,41.847,12537707
12550608,KIT KAT 2x3F 18(14x(2x28.5g)) Love IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12550608
12558483,KIT KAT 2x3F 18(14x(2x28.5g)) APPLE IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12558483
12572936,KIT KAT 2x3F 18(14x(2x28.5g))WorldCup IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12572936
12584116,KIT KAT 2x3F 18(14x(2x28.5g))PR IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12584116
12594108,KIT KAT 2x3F 18(14x(2x28.5g))PR Rs5OffIN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12594108
12612446,KIT KAT 2x3F 18(14x(2x28.5g))N1 IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.557,14.364,54.234,12612446
12612453,KK 2x3F 18(14x(2x28.5g))PR Rs5Off N1 IN,KIT KAT 2X3F 28.3g,12403530,IN C&C : Kitkat,CHOCOLATE,F&B,252.0,17.55,14.364,54.234,12612453
12132285,KIT KAT 3 Finger 20(30x26.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,600.0,19.2,15.9,36.343,12132285
12149753,KIT KAT 3 Finger 20(30x26.3g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,600.0,20.0,15.78,36.343,12149753
12164264,KIT KAT 3 Finger 20(30x26.3g) PR IPL IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,600.0,20.0,15.78,36.343,12164264
12177285,KIT KAT 3 Finger 18(24x27.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.7,11.88,47.184,12177285
12190240,KIT KAT 3F 120(3x27.5g) PR IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,120.0,12.683,9.9,25.16,12190240
12211829,KIT KAT 3F 18(24x27.5g) PR 1Unit Free IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.7,11.88,48.692,12211829
12314101,KIT KAT 3F 18(24x27.5g) PR Amazon20 IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.6,11.88,47.184,12314101
12318740,KIT KAT 3F 18(24x27.5g)PR ScratchCard IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.7,11.88,39.361,12318740
12332490,KITKAT 3F 18(24x27.5g) PR Talktime IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,13.83,11.88,43.736,12332490
12347666,KIT KAT 3 Finger 18(24x27.5g) PR Fest IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.7,11.88,46.291,12347666
12366587,KIT KAT 3F 18(24X28.3g) 3% Extra IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.6,12.226,41.888,12366587
12386760,KIT KAT 3F Celebreak 18(24x28.3g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.6,12.226,46.291,12386760
12401901,KIT KAT 3F 18(24x28.3g) PR MovieBreak IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.6,12.226,41.888,12401901
12414532,KIT KAT 3 Finger 18(24x27.5g) N3 IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.2,11.88,41.888,12414532
12437098,KIT KAT 3F 18(24x27.5g) PR Movie IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.8,11.88,41.888,12437098
12441624,KIT KAT 3F 18((27+1)x27.5g) 1U Free IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,16.0,13.86,48.62,12441624
12452026,KIT KAT 3F 18(28x27.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,16.76,13.86,48.62,12452026
12468748,KIT KAT 3F 18(28x27.5g) PR Grand IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,16.76,13.86,48.62,12468748
12531641,KIT KAT 3F 18(28x28.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.26,14.364,48.62,12531641
12534286,KIT KAT 3F 18((27+1)x28.5g)Fr IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.26,14.364,48.62,12534286
12601076,KIT KAT 3F Candy Crsh 18(28x28.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.26,14.364,48.62,12601076
12616861,KIT KAT 3F Duo 18(28x28.5g) IN,KIT KAT 3F Duo 28.5g,12616861,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.267,14.364,48.62,12616861
12620418,KIT KAT 3F Lemon n Lime 18(28x28.5g) IN,KIT KAT 3F 28.3g,12177285,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.267,14.364,48.62,12620418
12560272,KIT KAT 3F Butterscotch 18(24x27.5g) IN,KIT KAT 3F BS 28.3g,12560272,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,16.0,11.88,48.62,12560272
12448461,KIT KAT 3F Mango Mood 18(24x27.5g) IN,KIT KAT 3F Mango Mood 27.5g,12448461,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,14.3,11.88,41.888,12448461
12452397,KIT KAT 3F Mixed Frt Mood 18(24x27.5g)IN,KIT KAT 3F Mixed Frt Mood 27.5g,12452397,IN C&C : Kitkat,CHOCOLATE,F&B,432.0,16.0,11.88,48.62,12452397
12594475,KIT KAT 3F SALTED CARAMEL 18(28x28.5g)IN,KIT KAT 3F SALTED CARAMEL 28.5g,12594475,IN C&C : Kitkat,CHOCOLATE,F&B,504.0,17.267,14.364,48.62,12594475
12021437,KIT KAT 4 Finger 24(24x34g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,576.0,24.0,19.584,48.728,12021437
12088966,KIT KAT 4 Finger 24(20x34g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,480.0,20.1,16.32,41.693,12088966
12149754,KIT KAT 4 Finger 24(20x34.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,480.0,20.3,16.56,41.693,12149754
12164265,KIT KAT 4 Finger 24(20x34.5g) PR IPL IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,480.0,20.3,16.56,41.693,12164265
12177284,KIT KAT 4 Finger 18(18x37.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.085,47.184,12177284
12211828,KIT KAT 4F 18(18x37.3g) PR 1Unit Free IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.085,40.734,12211828
12233446,KIT KAT 4 Finger 18(18x37.3g) PR IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,13.9,12.085,47.184,12233446
12284404,KIT KAT 4F 18(18x37.3g) PR Recharge20 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.672,12.085,47.184,12284404
12314447,KIT KAT 4F 18(18x37.3g) PR Amazon25 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,15.2,12.085,47.184,12314447
12333062,KIT KAT 4F 18(18x37.3g)PR Tlktime IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.6,12.085,47.184,12333062
12349717,KIT KAT 4 Finger 18(18x37.3g) PR Fest IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.085,45.657,12349717
12349864,KIT KAT 4 Finger 18(18x37.3g) PR Amaz IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.085,45.657,12349864
12362856,KIT KAT 4F 18(18X38.3g) PR Kash IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.409,47.184,12362856
12366589,KIT KAT 4F 18(18X38.3g) 3% Extra IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.409,41.888,12366589
12371682,KIT KAT 4F Trvl Brk 18(18x38.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.9,12.409,41.888,12371682
12384371,KIT KAT 4F 18(21x38.3g) PR 1U Free IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.6,14.477,50.069,12384371
12386761,KIT KAT 4F Celebreak 18(18x38.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,15.0,12.409,47.184,12386761
12398120,KIT KAT 4F 18(18x38.3g) Love break IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,15.06,12.409,41.888,12398120
12414488,KIT KAT 4 Finger 18(18x37.3g) N3 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.67,12.085,41.888,12414488
12422279,KIT KAT 4F Celebreak 18(18x37.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.5,12.085,41.888,12422279
12435074,KIT KAT 4F 18(18x37.3g) Love IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.2,12.085,41.888,12435074
12444043,KIT KAT 4F 18(18x37.3g) Trvl IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.99,12.085,41.888,12444043
12459401,KIT KAT 4F 18((17+1)x37.3g) PR Amazon IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,324.0,14.99,12.085,45.864,12459401
12371684,KIT KAT 4x4 4Finger 20(4x38.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,20.0,4.1,3.064,14.78,12371684
12399452,KIT KAT 4x4 4Finger 20(4x38.3g) N1 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,20.0,3.94,3.064,14.78,12399452
12414479,KIT KAT 4x4 4Finger 20(4x37.3g) N1 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,20.0,4.1,2.984,14.21,12414479
12452040,KIT KAT 4F 18(21x37.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.95,14.099,48.62,12452040
12455813,KIT KAT 4F Trvl Break 18(21x37.3g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.95,14.099,48.62,12455813
12489772,KIT KAT 4 Finger 18(21x36.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.65,13.797,48.62,12489772
12493192,KIT KAT 4F 18(21x36.5g) PR Grand IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.65,13.797,48.62,12493192
12508021,KIT KAT 4 Finger 18(21x36.5g) Love IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,16.65,13.797,48.62,12508021
12509938,KIT KAT 4F Tower 15((24+1)x36.5g)Love IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,16.96,13.688,52.36,12509938
12523556,KIT KAT 4 Finger 18(21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12523556
12523557,KIT KAT 4F Green Brk 18(21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12523557
12527957,KIT KAT 4 Finger Grand 18(21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12527957
12525297,KIT KAT 4F Brk Tower 15(25x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,17.71,14.438,52.36,12525297
12553729,KIT KAT 4F Tower Love 15(25x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,17.71,14.438,52.36,12553729
12528215,KIT KAT 4 Finger 18(21x38.5g)Love IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12528215
12558459,KIT KAT 4 Finger 18(21x38.5g) APPLE IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12558459
12572908,KITKAT 4F 18((20+1)x38.5g)WorldCup1UF IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12572908
12589420,KIT KAT 4F CRISPY 18(21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12589420
12590926,KIT KAT 4F CandyCrsh18((21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12590926
12598208,KIT KAT 4F 18((21x38.5g) NETFLIX IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12598208
12603996,KIT KAT 4F Goldenbreak 18((21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12603996
12607966,KIT KAT 4F Goldenbreak18((21x38.5g)N1 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12607966
12593952,KIT KAT 4F 18(21x38.5g)PR Rs3 Off IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12593952
12612451,KIT KAT 4 Finger 18(21x38.5g)N1 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12612451
12616727,KIT KAT 4 Finger SPOTIFY 18(21x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12616727
12612042,KIT KAT 4F PO3 126(3x38.5g) IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,126.0,15.082,14.553,47.374,12612042
12620170,KIT KAT 4 Finger Grand 18(21x38.5g)N1 IN,KIT KAT 4F 38.3g,12177284,IN C&C : Kitkat,CHOCOLATE,F&B,378.0,17.42,14.553,48.62,12620170
12439191,KIT KAT 4F Brk Tower 15((20+1)x37.3g) IN,KIT KAT 4F Brk Tower 37.3g,12439191,IN C&C : Kitkat,CHOCOLATE,F&B,315.0,15.5,11.749,47.6,12439191
12486058,KIT KAT 4F Brk Tower 15((24+1)x37.3g) IN,KIT KAT 4F Brk Tower 37.3g,12439191,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,17.25,13.987,52.36,12486058
12498645,KIT KAT 4F Brk Tower 15((24+1)x36.5g) IN,KIT KAT 4F Brk Tower 37.3g,12439191,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,16.96,13.688,52.36,12498645
12603984,KIT KAT 4FTowerGoldenbreak15(25x38.5g)IN,KIT KAT 4F Brk Tower 37.3g,12439191,IN C&C : Kitkat,CHOCOLATE,F&B,375.0,17.71,14.438,52.36,12603984
12535900,KIT KAT CHUNKY 8(24x40g) IN,KIT KAT CHUNKY 40g,12535900,IN C&C : Kitkat-IMP,SI,SI,192.0,8.88,7.68,19.455,12535900
12601906,KIT KAT CHUNKY 8(24x40g)PR ₹10 OFF IN,KIT KAT CHUNKY 40g,12535900,IN C&C : Kitkat-IMP,SI,SI,192.0,8.8,7.68,10.049,12601906
12604743,KIT KAT CHUNKY 8(24x40g) N2 IN,KIT KAT CHUNKY 40g,12535900,IN C&C : Kitkat-IMP,SI,SI,192.0,8.88,7.68,19.152,12604743
12571075,KIT KAT CHUNKY Caramel 8(24x42g) IN,KIT KAT CHUNKY Caramel 42g,12571075,IN C&C : Kitkat-IMP,SI,SI,192.0,9.12,8.064,19.391,12571075
12604751,KIT KAT CHUNKY Caramel 8(24x42g) N2 IN,KIT KAT CHUNKY Caramel 42g,12571075,IN C&C : Kitkat-IMP,SI,SI,192.0,9.12,8.064,19.152,12604751
12579201,KIT KAT CHUNKY Gift Pack 48(4x40g) IN,KIT KAT CHUNKY Gift Pack 40g,12579201,IN C&C : Kitkat-IMP,SI,SI,48.0,9.468,7.68,26.611,12579201
12058988,KIT KAT Chunky Hazelnut 24(20x37g),KIT KAT CHUNKY Hazelnut 37g,12058988,IN C&C : Kitkat-IMP,SI,SI,480.0,23.0,17.76,55.646,12058988
12613705,KITKAT CHUNKY WHITE 8(24x40g)N1 IN,KIT KAT CHUNKY White 40g,12613705,IN C&C : Kitkat-IMP,SI,SI,192.0,9.144,7.68,23.676,12613705
12377528,KIT KAT DsrtDlgt BrownieKube20(12x50g)IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,240.0,15.01,12.0,30.963,12377528
12435339,KK Dsrt Brn Kubes 20(12x50g) Love IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,240.0,14.8,12.0,30.515,12435339
12446285,KIT KAT Dsrt Brn Kube 16(12x50g) IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,192.0,11.98,9.6,26.013,12446285
12462826,KIT KAT Dsrt Brn Kube16(12x50g)PR AMZ IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,192.0,11.98,9.6,26.013,12462826
12472819,KIT KAT Dsrt Brn Kube16(12x50g) Love IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,192.0,11.98,9.6,26.013,12472819
12516314,KIT KAT Dsrt Brn Kube 16(12x50g) N1 IN,KIT KAT DsrtDlgt BrownieKube 50g,12377528,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,192.0,11.98,9.6,26.013,12516314
12344285,KITKAT Dsrt Dlgt Chocopdg 20(12X50g) IN,KIT KAT DsrtDlgt Chocopdg 50g,12364408,IN C&C : Kitkat Tablets,CHOCOLATE,F&B,240.0,14.896,12.0,28.7,12344285
